step0_concat	Run03_swab_barcode23	raw	78065	2026-03-13
step0_concat	Run04_swab_barcode13	raw	271452	2026-03-13
step0_concat	Run04_swab_barcode09	raw	10868	2026-03-13
step0_concat	Run04_swab_barcode03	raw	319638	2026-03-13
step0_concat	Run03_swab_barcode22	raw	663157	2026-03-13
step0_concat	Run05_fecal_barcode20	raw	13	2026-03-13
step0_concat	Run06_fecal_barcode20	raw	17166	2026-03-13
step0_concat	Run06_fecal_barcode10	raw	17185	2026-03-13
step0_concat	Run06_fecal_barcode21	raw	18232	2026-03-13
step0_concat	Run06_fecal_barcode11	raw	19452	2026-03-13
step0_concat	Run06_fecal_barcode09	raw	20899	2026-03-13
step0_concat	Run06_fecal_barcode17	raw	20895	2026-03-13
step0_concat	Run06_fecal_barcode18	raw	20733	2026-03-13
step0_concat	Run06_fecal_barcode08	raw	20012	2026-03-13
step0_concat	Run06_fecal_barcode23	raw	19589	2026-03-13
step0_concat	Run06_fecal_barcode01	raw	16948	2026-03-13
step0_concat	Run06_fecal_barcode22	raw	22203	2026-03-13
step0_concat	Run05_fecal_barcode11	raw	20705	2026-03-13
step0_concat	Run05_fecal_barcode10	raw	22419	2026-03-13
step0_concat	Run06_fecal_barcode04	raw	18895	2026-03-13
step0_concat	Run06_fecal_barcode05	raw	22780	2026-03-13
step0_concat	Run05_fecal_barcode15	raw	30714	2026-03-13
step0_concat	Run05_fecal_barcode17	raw	24367	2026-03-13
step0_concat	Run06_fecal_barcode06	raw	26156	2026-03-13
step0_concat	Run06_fecal_barcode02	raw	19400	2026-03-13
step0_concat	Run06_fecal_barcode19	raw	27559	2026-03-13
step0_concat	Run05_fecal_barcode18	raw	26801	2026-03-13
step0_concat	Run05_fecal_barcode14	raw	20152	2026-03-13
step0_concat	Run06_fecal_barcode24	raw	28412	2026-03-13
step0_concat	Run06_fecal_barcode03	raw	23975	2026-03-13
step0_concat	Run05_fecal_barcode13	raw	22042	2026-03-13
step0_concat	Run05_fecal_barcode12	raw	24449	2026-03-13
step0_concat	Run05_fecal_barcode19	raw	33901	2026-03-13
step0_concat	Run05_fecal_barcode16	raw	33116	2026-03-13
step0_concat	Run05_fecal_barcode08	raw	27402	2026-03-13
